id, app, content, score
1629, "112 India", "Sir, kindly enable some secured access I am afraid that accidentally opening the app/when my kids do it it will cause some inconvenience to the service initiative. Enable outdoor mode/finger scanner or triple tap something like that. It's helpful but afraid to use and I am hoping you will update the app quickly.", 5
1630, "112 India", "Best app.", 5
1631, "112 India", "Good", 5
1632, "112 India", "If it's used appropriately the probability of occuring a disaster event will be gradually refuced", 5
1633, "112 India", "Super", 5
1634, "112 India", "Thank you creating this group for women safety", 5
1635, "112 India", "Mandatory app in all the mobiles. i was checking and clicked on Others from the four options given to check, looks like that is the option to call emergency line. I immediately got a call back which is very good. But I recommend to the application team to change the text to Emergency line/women help or whatever relevant as it is sending signal to control room immediately.. Recommend everyone to have this installed and handy.", 4
1636, "112 India", "Installed but not yet tested", 5
1637, "112 India", "It is a good app .And is very useful in emergency situations. The response is very quick.", 5
1638, "112 India", "Very good", 5
1639, "112 India", "Very very good. Present conditions.", 5
1640, "112 India", "👍", 5
1641, "112 India", "Good app. It is very useful app", 5
1642, "112 India", "OTP has not sent to my phone ,for this reason i can't open it. How can get safety? Strange!!", 1
1643, "112 India", "Very useful application. I urge every Indian to install this application.", 5
1644, "112 India", "Very fast response, very good", 5
1645, "112 India", "Amazing gesture by the govt", 5
1646, "112 India", "Unable to register as the otp is not coming after 15 times try.. So help", 1
1647, "112 India", "No otp came to complete registration", 3
1648, "112 India", "Is it there in Tirupati ?", 3
1649, "112 India", "I recieved otp after sometime, and logged in thanks", 3
1650, "112 India", "Amazing app........ And very fast response.....", 5
1651, "112 India", "Verification code never comes as OTP. Though waited for long on my both numbers I think it's still under improvements. I live in Bombay. Maharashtra.", 1
1652, "112 India", "this is nice app but I feel if it's working without data connection than it will be more helpfull. because it's take too much time to on data and trace location", 4
1653, "112 India", "This app is good but my suggestion is only that it should be without any data connection than it will become more good and safe app for people ....", 4
1654, "112 India", "Excellent. 911 service in India. 👍 💐 🙏 😊", 5
1655, "112 India", "Very quick i just tested it out and I got call from police control in 20 seconds..", 5
1656, "112 India", "The motive behind this app is pure and caring. Respect for the GOVT. just update this app frequently and add more necessary features . If you need help please ask IT students like us to help you out in refining the UI. **APPLY FOR VOLUNTEER.** PLEASE ADVERTISE ABOUT THIS APP MORE", 5
1657, "112 India", "This is awesome. Just tested it and received the call in minutes.", 5
1658, "112 India", "Filling your Date of Birth is a painful task. Need to improve that.", 1
1659, "112 India", "Good", 4
1660, "112 India", "Very good application may helpful", 5
1661, "112 India", "Nice, but on emergency I need to open the app and then proceed which would again delaying in seconds. Nonetheless it is of some use.", 4
1662, "112 India", "Excellent", 5
1663, "112 India", "Amazing response time. I just downloaded the app and was testing it. I mistakenly pressed one the the 4 buttons provided in the app (Others button). It sent an alert to the authorities & I received a call from the Police control room in less than a minute asking if I was in any kind of danger. This happened at 1:30 AM in the night. It can be of immense help specially in the context of the fearful atmosphere prevailing in the country currently regarding the safety of females.", 5
1664, "112 India", "just by mistake i touched the number 112 immediately they called me", 4
1665, "112 India", "I downloaded this as a skeptic. Tested accidentally. It worked. Got a call in under 30sec from Bangalore control room. I hope I never have to use it....but it's a must app to have on phone. An app that can actually save lives.", 5
1666, "112 India", "This app will most probably not helpful in many situations.. And moreover it will most probably not send the location if mobile is switched off", 3
1667, "112 India", "OTP not received even after repeated attempts!", 1
1668, "112 India", "Nice", 5
1669, "112 India", "Its good. One suggestion, the Panic button is named as others, please change this.After installing, i touched others button and the SOS message went. I got call immideately and had to clarify that i am safe.", 4
1670, "112 India", "Newly downloaded................. feeling safe🥰", 4
1671, "112 India", "😁😁😁😁😁", 5
1672, "112 India", "Very quick response Good decision by police", 5
1673, "112 India", "1.Unable to select date of birth. 2. Unable to update profile. When trying to un check volunteer it is not unchecking.", 1
1674, "112 India", "Fake app which didn't let me register. Tried thrice but no OTP came to my number. Well what else can be expected from indian govt developed app. Fake govt fake app. They have made safety and security a joke in our country.", 1
1675, "112 India", "Thanks to Indian government", 5
1676, "112 India", "Super app By government They r responding in seconds Every one use this app for emergency", 5
1677, "112 India", "Excellent App...Recived response within few seconds....I am suggesting every girl to install it.This will definitely save your life in emergency situation.", 5
1678, "112 India", "Pls avail this app everywhere in india n in every state it can help many people n make it simple to verify n register i m giving 3 bcos many people facing a prob", 3
1679, "112 India", "this nice app for all people", 5
1680, "112 India", "App not sending otp", 1
1681, "112 India", "Save girl child", 5
1682, "112 India", "Unable to opt out of volunteering mode when not in a situation, development team please look into this bug. As this would delay the response time.", 4
1683, "112 India", "Good", 4
1684, "112 India", "Best", 5
1685, "112 India", "Good thinking It will use this app for people", 5
1686, "112 India", "Volunteer disable / enable button is not working in samsung note 4 mobile.", 2
1687, "112 India", "Gud", 5
1688, "112 India", "Good response", 4
1689, "112 India", "I installed the app just now. The column of date while registering doesn't say if it's Date of birth. I assumed it as DOB , but I had to press 12 times my age to get my date of year. There's no option to select the year separately. Please make it user friendly.", 3
1690, "112 India", "Very useful app in case of police, fire, medical or any other emergency with quick response !! App interface can be made better.", 4
1691, "112 India", "Good", 5
1692, "112 India", "Installed. Thx", 4
1693, "112 India", "Add a video option in it.so the girl can take a video of the person and upload it in this app.if any thing is about happen wrong,At that time the girl can blackmail the person. And also the uploaded video will directly redirected to policemen.", 4
